Tf,Tg,Tf_age,Tg_age
YHR084W,YIL082WA,Fungi,
YHR084W,YIL083C,Fungi,Ascomycota
YHR084W,YIL123W,Fungi,Saccharomycetaceae
YHR084W,YIR019C,Fungi,Saccharomycetaceae
YHR084W,YIR021W,Fungi,Saccharomycetaceae
YHR084W,YJL078C,Fungi,Ascomycota
YHR084W,YJL113W,Fungi,
YHR084W,YJL114W,Fungi,
YHR084W,YJL145W,Fungi,Saccharomycetaceae
YHR084W,YJL157C,Fungi,Saccharomyceta
YHR084W,YJL162C,Fungi,Saccharomyces
YHR084W,YJL163C,Fungi,Saccharomyces
YHR084W,YJL169W,Fungi,Saccharomyces
YHR084W,YJL170C,Fungi,Ascomycota
YHR084W,YJL186W,Fungi,Saccharomyceta
YHR084W,YJL187C,Fungi,Ascomycota
YHR084W,YJL194W,Fungi,Fungi
YHR084W,YJL196C,Fungi,Eukaryota
YHR084W,YJR054W,Fungi,Ascomycota
YHR084W,YKL002W,Fungi,Fungi
YHR084W,YKL003C,Fungi,Fungi
YHR084W,YKL095W,Fungi,Fungi
YHR084W,YKL096W,Fungi,Fungi
YHR084W,YKL096WA,Fungi,
YHR084W,YKL097C,Fungi,Saccharomyces
YHR084W,YKL104C,Fungi,Ascomycota
YHR084W,YKL177W,Fungi,Saccharomyces
YHR084W,YKL178C,Fungi,Ascomycota
YHR084W,YKL179C,Fungi,Ascomycota
YHR084W,YKL189W,Fungi,Eukaryota
YHR084W,YKL209C,Fungi,> Eukaryota
YHR084W,YKR011C,Fungi,Saccharomyceta
YHR084W,YKR013W,Fungi,Ascomycota
YHR084W,YKR040C,Fungi,Saccharomyces
YHR084W,YKR041W,Fungi,Saccharomyceta
YHR084W,YKR042W,Fungi,Ascomycota
YHR084W,YKR061W,Fungi,Saccharomyceta
YHR084W,YKR076W,Fungi,Eukaryota
YHR084W,YKR091W,Fungi,Saccharomyces
YHR084W,YLL057C,Fungi,Saccharomyces
YHR084W,YLR035CA,Fungi,
YHR084W,YLR084C,Fungi,Eukaryota
YHR084W,YLR105C,Fungi,Saccharomyceta
YHR084W,YLR114C,Fungi,Fungi
YHR084W,YLR115W,Fungi,Eukaryota
YHR084W,YLR216C,Fungi,Saccharomyceta
YHR084W,YLR230W,Fungi,Saccharomyces
YHR084W,YLR275W,Fungi,> Eukaryota
YHR084W,YLR332W,Fungi,Saccharomycetaceae
YHR084W,YLR353W,Fungi,Saccharomycetaceae
YHR084W,YLR413W,Fungi,Saccharomycetaceae
YHR084W,YLR452C,Fungi,Saccharomyceta
YHR084W,YLR453C,Fungi,Saccharomyces
YHR084W,YLR454W,Fungi,Ascomycota
YHR084W,YML005W,Fungi,Ascomycota
YHR084W,YML046W,Fungi,Ascomycota
YHR084W,YML047C,Fungi,Ascomycota
YHR084W,YMR013C,Fungi,Saccharomyceta
YHR084W,YMR045C,Fungi,
YHR084W,YMR046C,Fungi,
YHR084W,YMR065W,Fungi,Ascomycota
YHR084W,YMR135C,Fungi,Ascomycota
YHR084W,YMR136W,Fungi,Ascomycota
YHR084W,YMR164C,Fungi,Eukaryota
YHR084W,YMR182C,Fungi,Dikarya
YHR084W,YMR197C,Fungi,Ascomycota
YHR084W,YMR198W,Fungi,Saccharomycetaceae
YHR084W,YMR199W,Fungi,Dikarya
YHR084W,YMR222C,Fungi,Eukaryota
YHR084W,YMR223W,Fungi,Eukaryota
YHR084W,YMR232W,Fungi,Ascomycota
YHR084W,YMR235C,Fungi,Fungi
YHR084W,YMR236W,Fungi,Fungi
YHR084W,YMR244CA,Fungi,
YHR084W,YMR246W,Fungi,Ascomycota
YHR084W,YMR304CA,Fungi,
YHR084W,YMR305C,Fungi,Ascomycota
YHR084W,YMR306W,Fungi,Saccharomyceta
YHR084W,YNL024CA,Fungi,
YHR084W,YNL043C,Fungi,Saccharomyces
YHR084W,YNL053W,Fungi,Fungi
YHR084W,YNL087W,Fungi,Eukaryota
YHR084W,YNL106C,Fungi,Saccharomycetaceae
YHR084W,YNL145W,Fungi,Saccharomycetaceae
YHR084W,YNL146CA,Fungi,
YHR084W,YNL160W,Fungi,Saccharomycetaceae
YHR084W,YNL178W,Fungi,Saccharomyceta
YHR084W,YNL192W,Fungi,Saccharomyces
YHR084W,YNL208W,Fungi,> Eukaryota
YHR084W,YNL216W,Fungi,Saccharomycetaceae
YHR084W,YNL272C,Fungi,Ascomycota
YHR084W,YNL279W,Fungi,Eukaryota
YHR084W,YNL280C,Fungi,Eukaryota
YHR084W,YNL289W,Fungi,Fungi
YHR084W,YNL298W,Fungi,> Eukaryota
YHR084W,YNL321W,Fungi,Saccharomyceta
YHR084W,YNL322C,Fungi,Saccharomyceta
YHR084W,YNR028W,Fungi,Saccharomyceta
YHR084W,YNR044W,Fungi,Saccharomyces
YHR084W,YNR054C,Fungi,> Eukaryota
YHR084W,YOL030W,Fungi,Ascomycota
YHR084W,YOL031C,Fungi,> Eukaryota
YHR084W,YOL082W,Fungi,Saccharomyces
YHR084W,YOL105C,Fungi,Saccharomyceta
YHR084W,YOL159C,Fungi,Saccharomyces
YHR084W,YOR077W,Fungi,Saccharomyces
YHR084W,YOR086C,Fungi,Eukaryota
YHR084W,YOR087W,Fungi,Eukaryota
YHR084W,YOR092W,Fungi,Ascomycota
YHR084W,YOR093C,Fungi,Ascomycota
YHR084W,YOR094W,Fungi,Fungi
YHR084W,YOR095C,Fungi,Fungi
YHR084W,YOR096W,Fungi,Ascomycota
YHR084W,YOR129C,Fungi,Fungi
YHR084W,YOR130C,Fungi,Fungi
YHR084W,YOR246C,Fungi,Ascomycota
YHR084W,YOR247W,Fungi,Ascomycota
YHR084W,YOR248W,Fungi,Saccharomyces
YHR084W,YOR315W,Fungi,Saccharomyceta
YHR084W,YOR342C,Fungi,Saccharomycetaceae
YHR084W,YOR343C,Fungi,Saccharomyces
YHR084W,YOR343CA,Fungi,
YHR084W,YOR343CB,Fungi,
YHR084W,YOR343WA,Fungi,
YHR084W,YOR343WB,Fungi,
YHR084W,YOR344C,Fungi,Saccharomycetaceae
YHR084W,YOR381WA,Fungi,
YHR084W,YOR382W,Fungi,Saccharomyces
YHR084W,YPL048W,Fungi,Ascomycota
YHR084W,YPL049C,Fungi,Ascomycota
YHR084W,YPL156C,Fungi,Eukaryota
YHR084W,YPL163C,Fungi,Eukaryota
YHR084W,YPL177C,Fungi,Fungi
YHR084W,YPL187W,Fungi,Saccharomycetaceae
YHR084W,YPL192C,Fungi,Saccharomyces
YHR084W,YPR002CA,Fungi,
YHR084W,YPR005C,Fungi,Saccharomyces
YHR084W,YPR075C,Fungi,Ascomycota
YHR084W,YPR122W,Fungi,> Eukaryota
YHR084W,YPR135W,Fungi,Ascomycota
YHR084W,YPR142C,Fungi,Saccharomyces
YHR084W,YPR155C,Fungi,Fungi
YHR084W,YPR158WA,Fungi,
YHR084W,YPR158WB,Fungi,
YHR084W,YPR165W,Fungi,Dikarya
YHR084W,YPR171W,Fungi,Saccharomyces
YHR124W,YBR063C,Dikarya,Saccharomyces
YHR124W,YCR037C,Dikarya,Opisthokonta
YHR124W,YDL034W,Dikarya,Saccharomyces
YHR124W,YDL036C,Dikarya,> Eukaryota
YHR124W,YDL044C,Dikarya,Saccharomyceta
YHR124W,YDR084C,Dikarya,Saccharomyceta
YHR124W,YGR004W,Dikarya,Fungi
YHR124W,YGR093W,Dikarya,Fungi
YHR124W,YGR166W,Dikarya,Eukaryota
YHR124W,YJL203W,Dikarya,Eukaryota
YHR124W,YJL204C,Dikarya,Eukaryota
YHR124W,YMR004W,Dikarya,> Eukaryota
YHR124W,YMR258C,Dikarya,Fungi
YHR124W,YMR267W,Dikarya,Eukaryota
YHR124W,YOL049W,Dikarya,Fungi
YHR124W,YOL050C,Dikarya,Saccharomyces
YHR124W,YOR313C,Dikarya,Saccharomyceta
YHR124W,YPL188W,Dikarya,Fungi
YHR124W,YPL202C,Dikarya,Saccharomycetaceae
YHR178W,YBR210W,Saccharomycetaceae,Saccharomycetaceae
YHR178W,YDL049C,Saccharomycetaceae,Ascomycota
YHR178W,YDR010C,Saccharomycetaceae,Saccharomyces
YHR178W,YDR011W,Saccharomycetaceae,Saccharomyceta
YHR178W,YDR084C,Saccharomycetaceae,Saccharomyceta
YHR178W,YDR179C,Saccharomycetaceae,Ascomycota
YHR178W,YDR179WA,Saccharomycetaceae,
YHR178W,YDR219C,Saccharomycetaceae,Fungi
YHR178W,YDR221W,Saccharomycetaceae,Fungi
YHR178W,YDR231C,Saccharomycetaceae,Eukaryota
YHR178W,YDR232W,Saccharomycetaceae,Eukaryota
YHR178W,YDR248C,Saccharomycetaceae,Fungi
YHR178W,YDR294C,Saccharomycetaceae,Eukaryota
YHR178W,YEL041W,Saccharomycetaceae,Saccharomyceta
YHR178W,YER138C,Saccharomycetaceae,
YHR178W,YGR150C,Saccharomycetaceae,Ascomycota
YHR178W,YGR218W,Saccharomycetaceae,Ascomycota
YHR178W,YHR028C,Saccharomycetaceae,Ascomycota
YHR178W,YHR156C,Saccharomycetaceae,Ascomycota
YHR178W,YHR157W,Saccharomycetaceae,Saccharomyces
YHR178W,YHR161C,Saccharomycetaceae,Eukaryota
YHR178W,YHR162W,Saccharomycetaceae,Opisthokonta
YHR178W,YHR163W,Saccharomycetaceae,> Eukaryota
YHR178W,YHR183W,Saccharomycetaceae,Dikarya
YHR178W,YHR184W,Saccharomycetaceae,Dikarya
YHR178W,YIL159W,Saccharomycetaceae,Saccharomyceta
YHR178W,YIL160C,Saccharomycetaceae,Saccharomyces
YHR178W,YJR088C,Saccharomycetaceae,Eukaryota
YHR178W,YJR089W,Saccharomycetaceae,Eukaryota
YHR178W,YKL177W,Saccharomycetaceae,Saccharomyces
YHR178W,YKL179C,Saccharomycetaceae,Ascomycota
YHR178W,YLR152C,Saccharomycetaceae,Ascomycota
YHR178W,YLR199C,Saccharomycetaceae,> Eukaryota
YHR178W,YLR200W,Saccharomycetaceae,> Eukaryota
YHR178W,YLR354C,Saccharomycetaceae,> Eukaryota
YHR178W,YLR401C,Saccharomycetaceae,Eukaryota
YHR178W,YLR402W,Saccharomycetaceae,Saccharomyces
YHR178W,YMR272C,Saccharomycetaceae,Eukaryota
YHR178W,YMR315W,Saccharomycetaceae,Fungi
YHR178W,YNL126W,Saccharomycetaceae,> Eukaryota
YHR178W,YNL273W,Saccharomycetaceae,Ascomycota
YHR178W,YNL274C,Saccharomycetaceae,Ascomycota
YHR178W,YOR086C,Saccharomycetaceae,Eukaryota
YHR178W,YPL061W,Saccharomycetaceae,Saccharomycetaceae
YHR178W,YPL062W,Saccharomycetaceae,Saccharomyces
YHR178W,YPL113C,Saccharomycetaceae,Saccharomycetaceae
YHR178W,YPR016C,Saccharomycetaceae,Saccharomycetaceae
YHR178W,YPR074C,Saccharomycetaceae,Ascomycota
YHR178W,YPR076W,Saccharomycetaceae,Saccharomyces
YHR206W,YAL063C,Fungi,Saccharomycetaceae
YHR206W,YBL029CA,Fungi,
YHR206W,YBL029W,Fungi,Ascomycota
YHR206W,YBL099W,Fungi,Opisthokonta
YHR206W,YBR032W,Fungi,Saccharomyces
YHR206W,YBR053C,Fungi,Saccharomyces
YHR206W,YBR054W,Fungi,Saccharomycetaceae
YHR206W,YBR066C,Fungi,Fungi
YHR206W,YBR077C,Fungi,Eukaryota
YHR206W,YBR078W,Fungi,Ascomycota
YHR206W,YBR085CA,Fungi,
YHR206W,YBR157C,Fungi,Saccharomyceta
YHR206W,YBR158W,Fungi,Saccharomyceta
YHR206W,YBR169C,Fungi,Saccharomycetaceae
YHR206W,YBR243C,Fungi,Eukaryota
YHR206W,YBR244W,Fungi,Fungi
YHR206W,YCR018CA,Fungi,
YHR206W,YCR019W,Fungi,Eukaryota
YHR206W,YCR021C,Fungi,Saccharomycetaceae
YHR206W,YCR022C,Fungi,Saccharomyces
YHR206W,YCR073C,Fungi,Saccharomyces
YHR206W,YCR073WA,Fungi,
YHR206W,YCR098C,Fungi,Saccharomyces
YHR206W,YDL006W,Fungi,> Eukaryota
YHR206W,YDL024C,Fungi,Saccharomyces
YHR206W,YDL049C,Fungi,Ascomycota
YHR206W,YDL137W,Fungi,Eukaryota
YHR206W,YDL182W,Fungi,Fungi
YHR206W,YDR043C,Fungi,Fungi
YHR206W,YDR044W,Fungi,Fungi
YHR206W,YDR154C,Fungi,Saccharomyces
YHR206W,YDR155C,Fungi,Eukaryota
YHR206W,YDR156W,Fungi,Eukaryota
YHR206W,YDR157W,Fungi,Saccharomyces
YHR206W,YDR158W,Fungi,Eukaryota
YHR206W,YDR171W,Fungi,Saccharomycetaceae
YHR206W,YDR309C,Fungi,Saccharomycetaceae
YHR206W,YDR357C,Fungi,Eukaryota
YHR206W,YDR358W,Fungi,Opisthokonta
YHR206W,YDR441C,Fungi,Saccharomyces
YHR206W,YDR442W,Fungi,Saccharomyces
YHR206W,YDR453C,Fungi,Eukaryota
YHR206W,YDR524CB,Fungi,
YHR206W,YDR525WA,Fungi,
YHR206W,YDR527W,Fungi,Ascomycota
YHR206W,YEL017CA,Fungi,
YHR206W,YEL017W,Fungi,Saccharomycetaceae
YHR206W,YEL044W,Fungi,Ascomycota
YHR206W,YEL045C,Fungi,Saccharomyces
YHR206W,YEL046C,Fungi,Ascomycota
YHR206W,YER001W,Fungi,Saccharomyces
YHR206W,YER010C,Fungi,> Eukaryota
YHR206W,YER011W,Fungi,Saccharomycetaceae
YHR206W,YER149C,Fungi,Saccharomyceta
YHR206W,YER150W,Fungi,Saccharomyces
YHR206W,YER152C,Fungi,Saccharomyces
YHR206W,YER153C,Fungi,Saccharomyces
YHR206W,YER154W,Fungi,Saccharomyces
YHR206W,YFL021W,Fungi,Saccharomyceta
YHR206W,YFL022C,Fungi,> Eukaryota
YHR206W,YFL053W,Fungi,Saccharomyces
YHR206W,YFL054C,Fungi,Ascomycota
YHR206W,YFR024C,Fungi,
YHR206W,YFR024CA,Fungi,
YHR206W,YGL007W,Fungi,Saccharomyces
YHR206W,YGL008C,Fungi,Ascomycota
YHR206W,YGL038C,Fungi,Ascomycota
YHR206W,YGL055W,Fungi,Fungi
YHR206W,YGL056C,Fungi,Fungi
YHR206W,YGR014W,Fungi,Ascomycota
YHR206W,YGR015C,Fungi,Fungi
YHR206W,YGR016W,Fungi,Fungi
YHR206W,YGR050C,Fungi,Saccharomyces
YHR206W,YGR086C,Fungi,Ascomycota
YHR206W,YGR088W,Fungi,Saccharomycetaceae
YHR206W,YGR138C,Fungi,Saccharomyceta
YHR206W,YGR140W,Fungi,Saccharomyceta
YHR206W,YGR209C,Fungi,Eukaryota
YHR206W,YGR249W,Fungi,Saccharomyces
YHR206W,YGR279C,Fungi,Ascomycota
YHR206W,YHR002W,Fungi,Eukaryota
YHR206W,YHR004C,Fungi,Eukaryota
YHR206W,YIL040W,Fungi,Ascomycota
YHR206W,YIL050W,Fungi,Saccharomycetaceae
YHR206W,YIL051C,Fungi,Ascomycota
YHR206W,YIL099W,Fungi,Saccharomyces
YHR206W,YIL101C,Fungi,Saccharomyces
YHR206W,YIL113W,Fungi,Saccharomyces
YHR206W,YIL114C,Fungi,Saccharomycetaceae
YHR206W,YIL118W,Fungi,Ascomycota
YHR206W,YIL119C,Fungi,Saccharomyceta
YHR206W,YIR018CA,Fungi,
YHR206W,YIR031C,Fungi,Ascomycota
YHR206W,YJL048C,Fungi,Saccharomyces
YHR206W,YJL079C,Fungi,Ascomycota
YHR206W,YJL105W,Fungi,Fungi
YHR206W,YJL115W,Fungi,Ascomycota
YHR206W,YJL116C,Fungi,Ascomycota
YHR206W,YJL148W,Fungi,Saccharomycetaceae
YHR206W,YJL158C,Fungi,Saccharomyceta
YHR206W,YJR077C,Fungi,Eukaryota
YHR206W,YJR078W,Fungi,Eukaryota
YHR206W,YJR079W,Fungi,Saccharomyces
YHR206W,YJR148W,Fungi,Ascomycota
YHR206W,YKL035W,Fungi,Ascomycota
YHR206W,YKL037W,Fungi,Saccharomyces
YHR206W,YKL044W,Fungi,Saccharomyces
YHR206W,YKL062W,Fungi,Saccharomyceta
YHR206W,YKL063C,Fungi,Fungi
YHR206W,YKL086W,Fungi,Eukaryota
YHR206W,YKL087C,Fungi,Eukaryota
YHR206W,YKL096CB,Fungi,
YHR206W,YKL096WA,Fungi,
YHR206W,YKL097C,Fungi,Saccharomyces
YHR206W,YKL109W,Fungi,Saccharomyces
YHR206W,YKL110C,Fungi,> Eukaryota
YHR206W,YKR040C,Fungi,Saccharomyces
YHR206W,YKR042W,Fungi,Ascomycota
YHR206W,YKR052C,Fungi,Eukaryota
YHR206W,YKR075C,Fungi,Saccharomycetaceae
YHR206W,YKR093W,Fungi,Fungi
YHR206W,YKR097W,Fungi,Saccharomyceta
YHR206W,YLL018CA,Fungi,
YHR206W,YLL019C,Fungi,Ascomycota
YHR206W,YLL020C,Fungi,Saccharomyces
YHR206W,YLR020C,Fungi,Eukaryota
YHR206W,YLR021W,Fungi,Eukaryota
YHR206W,YLR037C,Fungi,Saccharomycetaceae
YHR206W,YLR084C,Fungi,Eukaryota
YHR206W,YLR108C,Fungi,Ascomycota
YHR206W,YLR109W,Fungi,Ascomycota
YHR206W,YLR110C,Fungi,Ascomycota
YHR206W,YLR111W,Fungi,Saccharomyces
YHR206W,YLR112W,Fungi,Saccharomyces
YHR206W,YLR113W,Fungi,Fungi
YHR206W,YLR213C,Fungi,Saccharomycetaceae
YHR206W,YLR214W,Fungi,Saccharomyceta
YHR206W,YLR253W,Fungi,Saccharomyceta
YHR206W,YLR257W,Fungi,Saccharomyceta
YHR206W,YLR258W,Fungi,Eukaryota
YHR206W,YLR294C,Fungi,Saccharomyces
YHR206W,YLR295C,Fungi,Ascomycota
YHR206W,YLR296W,Fungi,Saccharomyces
YHR206W,YLR300W,Fungi,Ascomycota
YHR206W,YLR304C,Fungi,Eukaryota
YHR206W,YLR414C,Fungi,Saccharomycetaceae
YHR206W,YML007CA,Fungi,
YHR206W,YML007W,Fungi,Ascomycota
YHR206W,YML008C,Fungi,Ascomycota
YHR206W,YML028W,Fungi,Eukaryota
YHR206W,YML052W,Fungi,Ascomycota
YHR206W,YML053C,Fungi,Saccharomyces
YHR206W,YML073C,Fungi,Ascomycota
YHR206W,YML088W,Fungi,Ascomycota
YHR206W,YML089C,Fungi,Saccharomyces
YHR206W,YML091C,Fungi,Ascomycota
YHR206W,YMR016C,Fungi,Fungi
YHR206W,YMR017W,Fungi,Saccharomyces
YHR206W,YMR019W,Fungi,Saccharomyces
YHR206W,YMR037C,Fungi,Saccharomyceta
YHR206W,YMR056C,Fungi,Ascomycota
YHR206W,YMR070W,Fungi,Ascomycota
YHR206W,YMR076C,Fungi,Saccharomycetaceae
YHR206W,YMR135C,Fungi,Ascomycota
YHR206W,YMR136W,Fungi,Ascomycota
YHR206W,YMR145C,Fungi,Ascomycota
YHR206W,YMR165C,Fungi,Eukaryota
YHR206W,YMR171C,Fungi,Fungi
YHR206W,YMR172CA,Fungi,
YHR206W,YMR172W,Fungi,Saccharomycetaceae
YHR206W,YMR173W,Fungi,Saccharomycetaceae
YHR206W,YMR173WA,Fungi,
YHR206W,YMR251WA,Fungi,
YHR206W,YMR252C,Fungi,Eukaryota
YHR206W,YMR304CA,Fungi,
YHR206W,YMR305C,Fungi,Ascomycota
YHR206W,YMR306W,Fungi,Saccharomyceta
YHR206W,YNL014W,Fungi,Ascomycota
YHR206W,YNL015W,Fungi,Fungi
YHR206W,YNL071W,Fungi,Eukaryota
YHR206W,YNL087W,Fungi,Eukaryota
YHR206W,YNL092W,Fungi,Opisthokonta
YHR206W,YNL098C,Fungi,Fungi
YHR206W,YNL145W,Fungi,Saccharomycetaceae
YHR206W,YNL170W,Fungi,Saccharomyces
YHR206W,YNL172W,Fungi,Saccharomyceta
YHR206W,YNL173C,Fungi,Saccharomyceta
YHR206W,YNL178W,Fungi,Saccharomyceta
YHR206W,YNL192W,Fungi,Saccharomyces
YHR206W,YNL234W,Fungi,Fungi
YHR206W,YNL235C,Fungi,Saccharomyces
YHR206W,YNR013C,Fungi,Opisthokonta
YHR206W,YNR014W,Fungi,Saccharomyces
YHR206W,YNR018W,Fungi,> Eukaryota
YHR206W,YOL039W,Fungi,Fungi
YHR206W,YOL040C,Fungi,Saccharomyceta
YHR206W,YOL052CA,Fungi,
YHR206W,YOL058W,Fungi,Ascomycota
YHR206W,YOL095C,Fungi,Saccharomyceta
YHR206W,YOL109W,Fungi,Saccharomyces
YHR206W,YOL125W,Fungi,Saccharomycetaceae
YHR206W,YOL126C,Fungi,Saccharomycetaceae
YHR206W,YOR136W,Fungi,Saccharomycetaceae
YHR206W,YOR207C,Fungi,Saccharomyces
YHR206W,YOR208W,Fungi,Saccharomyceta
YHR206W,YOR226C,Fungi,> Eukaryota
YHR206W,YOR227W,Fungi,Saccharomyceta
YHR206W,YOR273C,Fungi,Ascomycota
YHR206W,YOR274W,Fungi,Ascomycota
YHR206W,YOR313C,Fungi,Saccharomyceta
YHR206W,YOR315W,Fungi,Saccharomyceta
YHR206W,YOR343CA,Fungi,
YHR206W,YOR343CB,Fungi,
YHR206W,YOR348C,Fungi,Ascomycota
YHR206W,YOR349W,Fungi,Ascomycota
YHR206W,YPL024W,Fungi,Fungi
YHR206W,YPL025C,Fungi,Saccharomyces
YHR206W,YPL026C,Fungi,Fungi
YHR206W,YPL041C,Fungi,Fungi
YHR206W,YPL135W,Fungi,> Eukaryota
YHR206W,YPL137C,Fungi,Saccharomyceta
YHR206W,YPL202C,Fungi,Saccharomycetaceae
YHR206W,YPL230W,Fungi,Dikarya
YHR206W,YPR009W,Fungi,Saccharomyceta
YHR206W,YPR013C,Fungi,Saccharomycetaceae
YHR206W,YPR063C,Fungi,Eukaryota
YHR206W,YPR064W,Fungi,Saccharomyces
YHR206W,YPR065W,Fungi,Eukaryota
YHR206W,YPR149W,Fungi,Ascomycota
YHR206W,YPR158CC,Fungi,
YHR206W,YPR158CD,Fungi,
YHR206W,YPR159CA,Fungi,
YHR206W,YPR159W,Fungi,Ascomycota
YHR206W,YPR160W,Fungi,Ascomycota
YHR206W,YPR161C,Fungi,Saccharomyceta
YIL036W,YBR109C,Saccharomyceta,Fungi
YIL036W,YBR110W,Saccharomyceta,Fungi
YIL036W,YBR167C,Saccharomyceta,> Eukaryota
YIL036W,YBR168W,Saccharomyceta,> Eukaryota
YIL036W,YBR229C,Saccharomyceta,Ascomycota
YIL036W,YBR251W,Saccharomyceta,Ascomycota
YIL036W,YDL093W,Saccharomyceta,Fungi
YIL036W,YDL096C,Saccharomyceta,Saccharomyces
YIL036W,YDR039C,Saccharomyceta,Saccharomyces
YIL036W,YDR067C,Saccharomyceta,Eukaryota
YIL036W,YDR068W,Saccharomyceta,Eukaryota
YIL036W,YDR372C,Saccharomyceta,Dikarya
YIL036W,YDR373W,Saccharomyceta,Eukaryota
YIL036W,YER189W,Saccharomyceta,Saccharomyces
YIL036W,YER190W,Saccharomyceta,Saccharomycetaceae
YIL036W,YFR007W,Saccharomyceta,Saccharomyceta
YIL036W,YGR040W,Saccharomyceta,Saccharomycetaceae
YIL036W,YGR289C,Saccharomyceta,Saccharomyces
YIL036W,YHL036W,Saccharomyceta,Fungi
YIL036W,YHL037C,Saccharomyceta,Saccharomyces
YIL036W,YHR171W,Saccharomyceta,> Eukaryota
YIL036W,YKL077W,Saccharomyceta,Ascomycota
YIL036W,YKL177W,Saccharomyceta,Saccharomyces
YIL036W,YKL179C,Saccharomyceta,Ascomycota
YIL036W,YKR060W,Saccharomyceta,Ascomycota
YIL036W,YMR065W,Saccharomyceta,Ascomycota
YIL036W,YMR125W,Saccharomyceta,Ascomycota
YIL101C,YAL012W,Saccharomyces,Ascomycota
YIL101C,YAL040C,Saccharomyces,Dikarya
YIL101C,YBL029W,Saccharomyces,Ascomycota
YIL101C,YBL043W,Saccharomyces,Saccharomyceta
YIL101C,YBL095W,Saccharomyces,Fungi
YIL101C,YBR025C,Saccharomyces,Ascomycota
YIL101C,YBR057C,Saccharomyces,Eukaryota
YIL101C,YBR073W,Saccharomyces,Eukaryota
YIL101C,YBR182C,Saccharomyces,Eukaryota
YIL101C,YBR183W,Saccharomyces,Ascomycota
YIL101C,YCR021C,Saccharomyces,Saccharomycetaceae
YIL101C,YCR105W,Saccharomyces,Ascomycota
YIL101C,YCR107W,Saccharomyces,Saccharomyces
YIL101C,YDL246C,Saccharomyces,Saccharomyces
YIL101C,YDR077W,Saccharomyces,Saccharomyceta
YIL101C,YDR309C,Saccharomyces,Saccharomycetaceae
YIL101C,YDR317W,Saccharomyces,Saccharomycetaceae
YIL101C,YDR441C,Saccharomyces,Saccharomyces
YIL101C,YDR442W,Saccharomyces,Saccharomyces
YIL101C,YDR543C,Saccharomyces,Saccharomyces
YIL101C,YDR544C,Saccharomyces,Saccharomyces
YIL101C,YDR545W,Saccharomyces,Saccharomycetaceae
YIL101C,YER045C,Saccharomyces,Saccharomyceta
YIL101C,YER189W,Saccharomyces,Saccharomyces
YIL101C,YER190W,Saccharomyces,Saccharomycetaceae
YIL101C,YFL013WA,Saccharomyces,
YIL101C,YGR035C,Saccharomyces,Saccharomyces
YIL101C,YGR050C,Saccharomyces,Saccharomyces
YIL101C,YGR249W,Saccharomyces,Saccharomyces
YIL101C,YGR296W,Saccharomyces,Saccharomycetaceae
YIL101C,YHL028W,Saccharomyces,Ascomycota
YIL101C,YHL029C,Saccharomyces,Ascomycota
YIL101C,YHR050W,Saccharomyces,Ascomycota
YIL101C,YHR091C,Saccharomyces,Saccharomycetaceae
YIL101C,YIL099W,Saccharomyces,Saccharomyces
YIL101C,YIL119C,Saccharomyces,Saccharomyceta
YIL101C,YIL170W,Saccharomyces,
YIL101C,YIL171W,Saccharomyces,
YIL101C,YIL172C,Saccharomyces,Saccharomyces
YIL101C,YIR020C,Saccharomyces,Saccharomyces
YIL101C,YJL213W,Saccharomyces,Saccharomyces
YIL101C,YJL219W,Saccharomyces,Saccharomyceta
YIL101C,YJL221C,Saccharomyces,Eukaryota
YIL101C,YJR094C,Saccharomyces,Ascomycota
YIL101C,YJR145C,Saccharomyces,Ascomycota
YIL101C,YJR146W,Saccharomyces,Saccharomyces
YIL101C,YJR147W,Saccharomyces,Ascomycota
YIL101C,YJR158W,Saccharomyces,Saccharomyces
YIL101C,YJR159W,Saccharomyces,Saccharomyces
YIL101C,YKL044W,Saccharomyces,Saccharomyces
YIL101C,YKR040C,Saccharomyces,Saccharomyces
YIL101C,YKR042W,Saccharomyces,Ascomycota
YIL101C,YLR042C,Saccharomyces,Saccharomyces
YIL101C,YLR179C,Saccharomyces,Ascomycota
YIL101C,YLR180W,Saccharomyces,Ascomycota
YIL101C,YLR463C,Saccharomyces,Saccharomyces
YIL101C,YLR465C,Saccharomyces,Saccharomyces
YIL101C,YLR467W,Saccharomyces,Saccharomycetaceae
YIL101C,YML052W,Saccharomyces,Ascomycota
YIL101C,YML053C,Saccharomyces,Saccharomyces
YIL101C,YMR135WA,Saccharomyces,
YIL101C,YMR172CA,Saccharomyces,
YIL101C,YMR173W,Saccharomyces,Saccharomycetaceae
YIL101C,YMR173WA,Saccharomyces,
YIL101C,YMR199W,Saccharomyces,Dikarya
YIL101C,YMR304CA,Saccharomyces,
YIL101C,YMR305C,Saccharomyces,Ascomycota
YIL101C,YMR306W,Saccharomyces,Saccharomyceta
YIL101C,YNL036W,Saccharomyces,Ascomycota
YIL101C,YNL037C,Saccharomyces,Ascomycota
YIL101C,YNL087W,Saccharomyces,Eukaryota
YIL101C,YNL337W,Saccharomyces,Saccharomyces
YIL101C,YNL338W,Saccharomyces,Saccharomyces
YIL101C,YNL339C,Saccharomyces,Saccharomycetaceae
YIL101C,YOL156W,Saccharomyces,Saccharomyceta
YIL101C,YOL157C,Saccharomyces,Saccharomyces
