TF,Target,Mode,PMID,Tf_age,Tg_age
Nfkb1,Ptgs2,Activation,12695520;14552705;15548379;15901350;15905055;15938622;16146692;17098744;20108167,Vertebrata,Eumetazoa
Nfkb1,Ptgs2,Repression,15172177;15467201;16395278;18205790,Vertebrata,Mammalia
Nfkb1,Ptgs2,Unknown,10698708;16609073;17996688;21149600;23172667;23813870;9561442,Vertebrata,Eumetazoa
Nfkb1,Ptpn4,Activation,10338504,Vertebrata,Vertebrata
Nfkb1,Rel,Activation,8241021,Vertebrata,> Eukaryota
Nfkb1,Rel,Unknown,17892401;9079634,Vertebrata,Vertebrata
Nfkb1,Relb,Activation,17369819,Vertebrata,Vertebrata
Nfkb1,Relb,Unknown,16357145;17446175,Vertebrata,Vertebrata
Nfkb1,Ripk2,Activation,19693652,Vertebrata,Vertebrata
Nfkb1,Sele,Unknown,17371946,Vertebrata,Mammalia
Nfkb1,Selp,Activation,11457873;9545354,Vertebrata,Vertebrata
Nfkb1,Shh,Activation,18772349,Vertebrata,Eumetazoa
Nfkb1,Slc1a2,Activation,21697367;24277080,Vertebrata,Eumetazoa
Nfkb1,Slc1a2,Repression,24277080,Vertebrata,Eumetazoa
Nfkb1,Slc2a1,Activation,18249093,Vertebrata,Eumetazoa
Nfkb1,Slc2a4,Repression,23462193,Vertebrata,Vertebrata
Nfkb1,Sod2,Activation,11880364,Vertebrata,Vertebrata
Nfkb1,Sox9,Repression,10652367,Vertebrata,Vertebrata
Nfkb1,Src,Activation,15541355,Vertebrata,Eukaryota
Nfkb1,Stat1,Unknown,21217011,Vertebrata,Eukaryota
Nfkb1,Stk39,Activation,18787102;19343169,Vertebrata,Vertebrata
Nfkb1,Tapbp,Activation,12942211,Vertebrata,Vertebrata
Nfkb1,Tcrg-C1,Activation,8756615,Vertebrata,Opisthokonta
Nfkb1,Tec,Activation,19843184,Vertebrata,Vertebrata
Nfkb1,Tert,Unknown,10970902,Vertebrata,Vertebrata
Nfkb1,Tgfb1,Activation,19657147,Vertebrata,Vertebrata
Nfkb1,Thrb,Unknown,20018842,Vertebrata,Eukaryota
Nfkb1,Timp3,Unknown,7642607,Vertebrata,Vertebrata
Nfkb1,Tlr2,Activation,11254708,Vertebrata,Vertebrata
Nfkb1,Tlr2,Unknown,11739511,Vertebrata,Eukaryota
Nfkb1,Tlr4,Activation,11544529,Vertebrata,Vertebrata
Nfkb1,Tlr4,Unknown,10102579,Vertebrata,> Eukaryota
Nfkb1,Tnf,Activation,10437651;10754326;11179036;11243852;11259437;11454276;12168659;15548379;15901350;15938622;18166486;18557935;20351193;8622636;9270030,Vertebrata,Eukaryota
Nfkb1,Tnf,Repression,15465827,Vertebrata,Vertebrata
Nfkb1,Tnf,Unknown,10497896;11312646;11739517;11856733;12061770;15389596;16705808;17679555;18077329;18772140;22782967;8805669;9281604;9742085,Vertebrata,
Nfkb1,Tnfaip3,Activation,11880364;16936197;19343319,Vertebrata,Vertebrata
Nfkb1,Tnfrsf25,Activation,15242537,Vertebrata,Vertebrata
Nfkb1,Tnfrsf4,Unknown,17641042,Vertebrata,> Eukaryota
Nfkb1,Tnfsf13b,Unknown,17869641,Vertebrata,Eumetazoa
Nfkb1,Tnfsf15,Unknown,15702971,Vertebrata,Vertebrata
Nfkb1,Trem1,Unknown,21683719,Vertebrata,Vertebrata
Nfkb1,Trim63,Unknown,23251550,Vertebrata,Vertebrata
Nfkb1,Trp53,Unknown,10348347;17898080,Vertebrata,Vertebrata
Nfkb1,Twist1,Unknown,25368381,Vertebrata,Vertebrata
Nfkb1,Ube2h,Unknown,12773487,Vertebrata,Vertebrata
Nfkb1,Upp1,Activation,20544543,Vertebrata,Vertebrata
Nfkb1,Upp1,Unknown,16397116,Vertebrata,Vertebrata
Nfkb1,Vcam1,Activation,12604365;17993261,Vertebrata,Vertebrata
Nfkb1,Vcam1,Unknown,18025230;20966071,Vertebrata,Opisthokonta
Nfkb1,Vegfa,Unknown,16512910,Vertebrata,Opisthokonta
Nfkb1,Vegfc,Unknown,17997858,Vertebrata,Eumetazoa
Nfkb1,Wap,Activation,14976147,Vertebrata,Eumetazoa
Nfkb1,Wt1,Activation,9572484,Vertebrata,Mammalia
Nfkb1,Wt1,Unknown,11243407,Vertebrata,Vertebrata
Nfkb1,Yy1,Unknown,17438126,Vertebrata,Opisthokonta
Nfkb1,Ccnd1,Unknown,23813870,Vertebrata,Rodentia
Nfkb1,Nos2,Unknown,15104118,Vertebrata,Eukaryota
Nfkb1,Trp53,Repression,15044535,Vertebrata,Opisthokonta
Nfkb1,Cdh1,Repression,20683022,Vertebrata,Opisthokonta
Nfkb1,Birc5,Unknown,15729715,Vertebrata,Opisthokonta
Nfkb2,Ccnd1,Activation,16260626,Vertebrata,Opisthokonta
Nfkb2,Ccnd1,Repression,16260626,Vertebrata,Vertebrata
Nfkb2,Ccnd1,Unknown,11713278;17008396,Vertebrata,Rodentia
Nfkb2,Csf2,Unknown,24899500,Vertebrata,Rodentia
Nfkb2,Dmp1,Unknown,21062982,Vertebrata,Vertebrata
Nfkb2,Hes1,Unknown,24892805,Vertebrata,Vertebrata
Nfkb2,Hif1a,Repression,19414801,Vertebrata,Mammalia
Nfkb2,Il23a,Repression,17982049,Vertebrata,> Eukaryota
Nfkb2,Myc,Activation,16260626,Vertebrata,Vertebrata
Nfkb2,Myc,Repression,16260626,Vertebrata,Opisthokonta
Nfkb2,Rel,Unknown,10597218,Vertebrata,Eumetazoa
Nfkb2,Relb,Repression,14707043,Vertebrata,Eumetazoa
Nfkb2,Snd1,Activation,20363924,Vertebrata,> Eukaryota
Nfkbia,Nfkb1,Repression,11179036;18511071;19555200,Vertebrata,> Eukaryota
Nfkbia,Ptgs2,Unknown,15728492,Vertebrata,> Eukaryota
Nfkbiz,Nfkb1,Repression,12831461;15618216,Muridae,Vertebrata
Nfkbiz,Nfkbiz,Unknown,15527973,Muridae,Vertebrata
Nfya,Adipoq,Unknown,16954217,Vertebrata,Opisthokonta
Nfya,Arntl,Activation,24030830,Vertebrata,Eumetazoa
Nfya,Ccnd2,Activation,9339900,Eukaryota,Vertebrata
Nfya,Cdk1,Activation,24477232,Eukaryota,Vertebrata
Nfya,Cldn11,Unknown,17226765,Eukaryota,Vertebrata
Nfya,Dspp,Activation,20843790,Eukaryota,Vertebrata
Nfya,E2f1,Activation,20952509,Eukaryota,Eukaryota
Nfya,H2-Ab1,Unknown,7592651,Eukaryota,Vertebrata
Nfya,Hspa1b,Activation,21705419,Eukaryota,Vertebrata
Nfya,Hspa5,Activation,21705419,Eukaryota,Eumetazoa
Nfya,Hspb1,Activation,21705419,Eukaryota,Vertebrata
Nfya,Mapk1,Activation,10727414,Eukaryota,Vertebrata
Nfya,Ogg1,Unknown,17989114,Eukaryota,Vertebrata
Nfya,Srebf1,Unknown,10918064,Eukaryota,Eumetazoa
Nfya,Trp53,Activation,20952509,Eukaryota,Eukaryota
Nfyb,Ccnd2,Activation,9339900,Eukaryota,> Eukaryota
Nfyb,Dspp,Activation,20843790,Eukaryota,Vertebrata
Nfyb,H2-Ab1,Unknown,7592651,Eukaryota,Eumetazoa
Nfyb,Srebf1,Unknown,10918064,Eukaryota,Eukaryota
Nfyc,Ccnd2,Activation,9339900,Eukaryota,Vertebrata
Nfyc,Dspp,Activation,20843790,Eukaryota,Amniota
Nfyc,Srebf1,Unknown,10918064,Eukaryota,> Eukaryota
Nhlh2,Maoa,Activation,22169038,Eukaryota,Eumetazoa
Nhlh2,Mc4r,Unknown,21664420,Eukaryota,Eumetazoa
Nhlh2,Pcsk1,Unknown,17485352;18356286,Amniota,Vertebrata
Nhlh2,Pcsk2,Unknown,17485352,Amniota,Eumetazoa
Nhlh2,Pkd1,Unknown,18356286,Amniota,Opisthokonta
Nkx2-1,Abca3,Unknown,17890326,Amniota,Eukaryota
Nkx2-1,Foxj1,Activation,17347682,Amniota,Eumetazoa
Nkx2-1,Hcrtr2,Activation,24011076,Eumetazoa,Vertebrata
Nkx2-1,Pax8,Activation,20470391,Eumetazoa,Eumetazoa
Nkx2-1,Prdm13,Activation,25546159,Eumetazoa,Eukaryota
Nkx2-1,Scgb1a1,Activation,12161423;17347682,Eumetazoa,Eumetazoa
Nkx2-1,Sftpb,Activation,19906647,Eumetazoa,Eumetazoa
Nkx2-1,Sftpb,Unknown,25079229,Eumetazoa,Eukaryota
Nkx2-1,Sftpc,Activation,14645514;17347682;20553735;9407049,Eumetazoa,Eumetazoa
Nkx2-1,Sftpc,Unknown,11733512,Eumetazoa,Vertebrata
Nkx2-1,Shh,Activation,23444355,Eumetazoa,Eumetazoa
Nkx2-1,Sox17,Activation,17347682,Eumetazoa,Opisthokonta
Nkx2-1,Wnt7b,Activation,11914369,Eumetazoa,> Eukaryota
Nkx2-2,Arx,Unknown,22056672,Eumetazoa,Vertebrata
Nkx2-2,Neurod1,Activation,19759004,Eumetazoa,Vertebrata
Nkx2-2,Pdgfra,Unknown,24449836,Eumetazoa,Vertebrata
Nkx2-2,Pdx1,Activation,16147997,Eumetazoa,Vertebrata
Nkx2-2,Pet1,Unknown,22013016,Eumetazoa,Rodentia
Nkx2-3,Madcam1,Activation,25320278,Eumetazoa,Opisthokonta
Nkx2-5,Adora1,Activation,10318839,Eumetazoa,Opisthokonta
Nkx2-5,Calr,Unknown,18765291,Opisthokonta,Muridae
Nkx2-5,Csl,Unknown,11381084,Eumetazoa,Muridae
Nkx2-5,Etv2,Activation,19129488,Eumetazoa,Vertebrata
Nkx2-5,Fgf10,Repression,23093675,Eumetazoa,Vertebrata
Nkx2-5,Gjc1,Unknown,15850572,Eumetazoa,Eumetazoa
Nkx2-5,Hand1,Unknown,10021345,Eumetazoa,Vertebrata
Nkx2-5,Hexim1,Unknown,12119119,Eumetazoa,Eumetazoa
Nkx2-5,Id2,Activation,17559079,Eumetazoa,Vertebrata
Nkx2-5,Id2,Unknown,17604724,Eumetazoa,Vertebrata
Nkx2-5,Ifi204,Activation,16556596,Eumetazoa,
Nkx2-5,Jarid2,Unknown,20549724,Eumetazoa,Vertebrata
Nkx2-5,Lrrc10,Activation,23751912,Eumetazoa,Opisthokonta
Nkx2-5,Mef2c,Unknown,10021345,Eumetazoa,Amniota
Nkx2-5,Mov10l1,Activation,12754203,Eumetazoa,> Eukaryota
Nkx2-5,Msx2,Unknown,10021345,Eumetazoa,Mammalia
Nkx2-5,Mycn,Unknown,10021345,Eumetazoa,Opisthokonta
Nkx2-5,Myl2,Unknown,10021345,Eumetazoa,Vertebrata
Nkx2-5,Myocd,Activation,21402709;24133205,Eumetazoa,Eumetazoa
Nkx2-5,Nppa,Activation,10075728;11572777,Eumetazoa,Vertebrata
Nkx2-5,Nppa,Unknown,10021345,Eumetazoa,Eumetazoa
Nkx2-5,Nppb,Unknown,10021345,Eumetazoa,Eumetazoa
Nkx2-5,Pitx2,Activation,16556915,Eumetazoa,Mammalia
Nkx2-5,Tbx5,Activation,19586889,Eumetazoa,Vertebrata
Nkx2-5,Tll1,Activation,19366374,Eumetazoa,Vertebrata
Nkx2-5,Tlx2,Activation,11455387,Eumetazoa,Opisthokonta
Nkx2-5,Trp53,Unknown,25677450,Eumetazoa,> Eukaryota
Nkx2-9,Akip1,Repression,23604637,Eumetazoa,Eumetazoa
Nkx3-1,Acta2,Activation,19797053,Eumetazoa,Vertebrata
Nkx3-1,Actg2,Unknown,10993896,Eumetazoa,Vertebrata
Nkx3-1,Ar,Repression,16697957,Amniota,Vertebrata
Nkx3-2,Pax3,Repression,22768305,Amniota,Mammalia
Nkx3-2,Runx2,Repression,15703179,Amniota,Mammalia
Nkx6-1,Mafa,Activation,20584984,Vertebrata,Vertebrata
Nono,Col2a1,Activation,18677406,Vertebrata,Vertebrata
Nono,Mia,Unknown,23672612;24349210,Opisthokonta,Opisthokonta
Notch1,Casp3,Activation,15068794,Opisthokonta,Eumetazoa
Notch1,Ccnd1,Activation,18297084,Opisthokonta,Mammalia
Notch1,Ccne1,Activation,18297084,Vertebrata,Opisthokonta
Notch1,Cdkn1a,Activation,20068187,Vertebrata,Eumetazoa
Notch1,Cdkn1a,Unknown,11432830,Vertebrata,Rodentia
Notch1,Ctnnb1,Repression,20068187,Vertebrata,Vertebrata
Notch1,Dll4,Unknown,22679110,Vertebrata,Opisthokonta
Notch1,Dtx1,Unknown,18635581,Vertebrata,Vertebrata
Notch1,Efnb2,Activation,17336907,Vertebrata,Vertebrata
Notch1,Gata2,Activation,11719365;23267012,Vertebrata,Vertebrata
Notch1,Hes5,Activation,16365048,Vertebrata,Vertebrata
Notch1,Hey1,Activation,11741889,Vertebrata,Eukaryota
Notch1,Hey2,Unknown,18545664,Vertebrata,Opisthokonta
Notch1,Nfkb1,Activation,11591772,Vertebrata,> Eukaryota
Notch1,Nrarp,Activation,11783997,Vertebrata,> Eukaryota
Notch1,Pax7,Activation,22493066,Vertebrata,Vertebrata
Notch1,Rbpj,Activation,9374409,Vertebrata,Vertebrata
Notch1,Runx2,Repression,18297084,Vertebrata,Eumetazoa
Notch1,Scgb3a2,Activation,22797898,Vertebrata,Opisthokonta
Notch1,Smarcc1,Activation,11504912,Vertebrata,Opisthokonta
Notch1,Sox9,Unknown,25004243,Vertebrata,Eumetazoa
Notch1,Sp7,Activation,18297084,Vertebrata,Eumetazoa
Notch1,Spi1,Activation,12759431,Vertebrata,Opisthokonta
Notch1,Tcf3,Repression,9528794,Vertebrata,Opisthokonta
Notch2,Gzmb,Unknown,18724371,Vertebrata,Opisthokonta
Notch2,Hes1,Activation,23267012,Vertebrata,Vertebrata
Notch2,Notch3,Activation,18155189,Vertebrata,> Eukaryota
Notch2,Tcf3,Repression,9528794,Vertebrata,Vertebrata
Notch3,Foxp3,Activation,21508258,Vertebrata,Vertebrata
Notch3,Hes5,Activation,16365048,Vertebrata,Vertebrata
Notch3,Nrarp,Activation,20960513,Vertebrata,Muridae
Notch3,Ptcra,Activation,17332745,Vertebrata,Vertebrata
Notch4,Dlk1,Repression,23237809,Vertebrata,Eukaryota
Notch4,Hes1,Activation,23237809,Vertebrata,Opisthokonta
Notch4,Hey1,Activation,23237809,Rodentia,Vertebrata
Npas1,Th,Repression,17457889,Rodentia,Opisthokonta
Npas2,Maoa,Unknown,18439826,Rodentia,Vertebrata
Nr0b1,Cyp11a1,Repression,9751505,> Eukaryota,Opisthokonta
Nr0b1,Cyp19a1,Repression,11427738,Opisthokonta,Vertebrata
Nr0b1,Esrrg,Repression,16314306,Eumetazoa,Opisthokonta
Nr0b1,Hnf4a,Repression,19651776,Eumetazoa,Vertebrata
Nr0b1,Nr5a1,Repression,10318795,Eumetazoa,Opisthokonta
Nr0b1,Pou5f1,Activation,20943815,Eumetazoa,> Eukaryota
Nr0b1,Pou5f1,Repression,19528230,Eumetazoa,Mammalia
Nr0b1,Pparg,Repression,18381063,Eumetazoa,Eumetazoa
Nr0b1,Rlf,Repression,11861512,Eumetazoa,Opisthokonta
Nr0b1,Sf1,Repression,11384875;23889939,Eumetazoa,Opisthokonta
Nr0b1,Srebf1,Repression,11713202,Eumetazoa,Eumetazoa
Nr0b1,Srebf1,Unknown,20080977,Eumetazoa,Eukaryota
Nr0b1,Star,Repression,19822634;9751505,Eumetazoa,Vertebrata
Nr0b2,Bglap,Activation,21147283,Eumetazoa,Opisthokonta
Nr0b2,Bhmt,Repression,25701738,Eumetazoa,Eumetazoa
Nr0b2,Cdkn1a,Repression,17074765,Eumetazoa,Opisthokonta
Nr0b2,Cyp7a1,Repression,17145766;21963511;22034226,Eumetazoa,Eumetazoa
Nr0b2,Cyp7a1,Unknown,23038264,Eumetazoa,Opisthokonta
Nr0b2,Cyp8b1,Repression,22034226,Eumetazoa,Opisthokonta
Nr0b2,Mir127,Repression,18776219,Eumetazoa,Eumetazoa
Nr0b2,Mir433,Repression,18776219,Eumetazoa,Vertebrata
Nr0b2,Mtf1,Repression,22362755,Eumetazoa,Eukaryota
Nr0b2,Mttp,Repression,17526026,Eumetazoa,Eumetazoa
Nr0b2,Neurod1,Repression,14752053,Eumetazoa,Eumetazoa
Nr0b2,Npas2,Repression,25212631,Eumetazoa,Opisthokonta
Nr0b2,Nr5a2,Activation,19638401,Eumetazoa,Vertebrata
Nr0b2,Nr5a2,Unknown,20375098,Eumetazoa,Opisthokonta
Nr0b2,Pparg,Repression,16803864,Eumetazoa,Vertebrata
Nr0b2,Ppargc1a,Repression,16213225,Eumetazoa,Eumetazoa
Nr0b2,Serpine1,Repression,17074765,Eumetazoa,Eumetazoa
Nr0b2,Slc40a1,Repression,20674862,Eumetazoa,Vertebrata
Nr0b2,Slc51b,Repression,16357058,Eumetazoa,
Nr0b2,Smad3,Repression,17074765,Eumetazoa,
Nr0b2,Smad7,Repression,17074765,Eumetazoa,Eukaryota
Nr1d1,Arntl,Repression,18946026;24030830,Eumetazoa,Eumetazoa
Nr1d1,Arntl,Unknown,12150932,Eumetazoa,Eumetazoa
Nr1d1,Arntl,Repression,20070857,Eumetazoa,Opisthokonta
Nr1d1,Gja1,Unknown,23201262,Eumetazoa,Eukaryota
Nr1d1,Nfil3,Unknown,18565334,Eumetazoa,Eukaryota
Nr1d1,Nr0b2,Unknown,18565334,Eumetazoa,Eumetazoa
Nr1d2,Gja1,Activation,22549838,Eumetazoa,Vertebrata
Nr1h2,Arg2,Activation,16943198,Eumetazoa,Vertebrata
Nr1h2,Csrp1,Repression,17110595,Eumetazoa,> Eukaryota
Nr1h2,Fasn,Unknown,17522048,Eumetazoa,Amniota
Nr1h2,Nos2,Repression,16943198,Eumetazoa,Opisthokonta
Nr1h3,Abca1,Unknown,22711909,Eumetazoa,Opisthokonta
Nr1h3,Abcg1,Unknown,15171719,Eumetazoa,Eumetazoa
Nr1h3,Apoe,Unknown,15171719,Vertebrata,Eumetazoa
Nr1h3,Arg2,Activation,16943198,Vertebrata,Eumetazoa
Nr1h3,Bhlhe40,Activation,19032342,Vertebrata,Vertebrata
Nr1h3,Cyp7b1,Repression,18055760,Vertebrata,Rodentia
Nr1h3,Cyp7a1,Activation,12117567;21963511,Vertebrata,Eumetazoa
Nr1h3,F3,Repression,15752369,Vertebrata,Vertebrata
Nr1h3,Lipe,Unknown,21030586,Vertebrata,Opisthokonta
Nr1h3,Map3k8,Unknown,17536009,Vertebrata,Vertebrata
Nr1h3,Mlxipl,Activation,17107947,Vertebrata,Opisthokonta
Nr1h3,Nos2,Repression,16943198,Vertebrata,Vertebrata
Nr1h3,Nr1h3,Unknown,12470296,Vertebrata,Amniota
Nr1h3,Plin1,Unknown,21030586,Vertebrata,Vertebrata
Nr1h3,Pltp,Unknown,15171719,Vertebrata,Vertebrata
Nr1h3,Srebf1,Unknown,15171719;18202130,Vertebrata,Opisthokonta
Nr1h3,Ucp1,Repression,18195045;23139635,Vertebrata,Opisthokonta
Nr1h4,Abcb11,Activation,23546875,Vertebrata,Eumetazoa
Nr1h4,Abcc2,Activation,21330447,Vertebrata,Eumetazoa
Nr1h4,Abcc4,Repression,22291955,Eumetazoa,Vertebrata
Nr1h4,Fabp6,Activation,10514450,Eumetazoa,Vertebrata
Nr1h4,Hhex,Unknown,19072826,Eumetazoa,Vertebrata
Nr1h4,Ins2,Activation,20060466,Eumetazoa,Vertebrata
Nr1h4,Klf11,Unknown,20060466,Eumetazoa,Vertebrata
Nr1h4,Krt13,Activation,21619550,Eumetazoa,Vertebrata
Nr1h4,Nr0b2,Activation,23546875,Eumetazoa,Vertebrata
Nr1h4,Scarb1,Activation,20956002,Eumetazoa,Opisthokonta
Nr1h4,Slc10a1,Activation,21330447,Eumetazoa,Eumetazoa
Nr1i2,Akr1b7,Activation,19542321,Eumetazoa,Vertebrata
Nr1i2,Cd36,Unknown,16556603,Eumetazoa,Vertebrata
Nr1i2,Cdkn1a,Activation,20531417,Eumetazoa,Vertebrata
Nr1i2,Cyp24a1,Activation,18981260,Eumetazoa,Opisthokonta
Nr1i2,Cyp2b10,Unknown,12571232,Eumetazoa,Opisthokonta
Nr1i2,Cyp2c29,Activation,23160821,Eumetazoa,Rodentia
Nr1i2,Cyp3a11,Activation,12805410;23160821,Eumetazoa,Mammalia
Nr1i2,Cyp3a11,Unknown,24853400,Eumetazoa,Vertebrata
Nr1i2,Cyp3a41a,Unknown,12606758;21920351,Eumetazoa,Vertebrata
Nr1i2,E2f1,Repression,20531417,Eumetazoa,Eumetazoa
Nr1i2,Insig1,Activation,18187584,Eumetazoa,Muridae
Nr1i2,Msx2,Unknown,17875939,Eumetazoa,Vertebrata
Nr1i2,Ppara,Unknown,19708687,Eumetazoa,> Eukaryota
Nr1i3,Akr1b7,Activation,19542321,Eumetazoa,Opisthokonta
Nr1i3,Atp6v1e1,Repression,21768169,Eumetazoa,Vertebrata
Nr1i3,Cpt1a,Repression,12464260,Eumetazoa,Vertebrata
Nr1i3,Cyp2b10,Unknown,12571232;25542016,Eumetazoa,Vertebrata
Nr1i3,Cyp3a11,Activation,11114890,Eumetazoa,Rodentia
Nr1i3,Cyp7a1,Unknown,16492670,Eumetazoa,Rodentia
Nr1i3,Mcl1,Activation,16799968,Eumetazoa,Rodentia
Nr1i3,Pck1,Repression,12464260,Eumetazoa,Eukaryota
Nr1i3,Ppara,Unknown,19708687,Eumetazoa,Eukaryota
Nr1i3,Ppig,Unknown,12464260,Eumetazoa,Vertebrata
Nr1i3,Sqle,Unknown,12464260,Eumetazoa,Eumetazoa
Nr1i3,Thrsp,Unknown,20185760,Eumetazoa,Eumetazoa
Nr2c1,Esr1,Repression,12093804,Eumetazoa,> Eukaryota
Nr2c1,Gata1,Repression,17974920,Eumetazoa,> Eukaryota
Nr2c2,Ikbkb,Activation,16893890,Eumetazoa,Opisthokonta
Nr2c2,Junb,Activation,11602259,Eumetazoa,Vertebrata
Nr2c2,Nfkb1,Activation,20080763,Muridae,Rodentia
Nr2e1,Atn1,Unknown,16702404,Muridae,Eumetazoa
Nr2e3,Rho,Activation,15689355,Muridae,Vertebrata
Nr2f1,Calr,Repression,11106640,Vertebrata,Opisthokonta
Nr2f1,Fabp7,Unknown,20111703,Vertebrata,Eumetazoa
Nr2f1,Pou5f1,Repression,17194449;7823919,Eumetazoa,Vertebrata
Nr2f1,Rnd2,Repression,21965613,Eumetazoa,Vertebrata
Nr2f2,Ar,Unknown,23145053,Eumetazoa,Eukaryota
Nr2f2,Atp1a1,Repression,12614160,Eumetazoa,Eumetazoa
Nr2f2,Bglap,Unknown,22493443,Vertebrata,Vertebrata
Nr2f2,Cyp7a1,Activation,12777384,Vertebrata,Eukaryota
Nr2f2,Dr1,Unknown,12777384,Vertebrata,Eumetazoa
Nr2f2,Dspp,Activation,25940145,Vertebrata,Vertebrata
Nr2f2,Flt1,Repression,20978203,Vertebrata,Vertebrata
Nr2f2,Insl3,Unknown,24780841,Vertebrata,Vertebrata
Nr2f2,Mttp,Repression,12777384,Vertebrata,Amniota
Nr2f2,Oxt,Unknown,9343308,Vertebrata,Opisthokonta
Nr2f2,Pou5f1,Repression,7823919,Vertebrata,Opisthokonta
Nr2f2,Pou5f1,Unknown,8152920,Vertebrata,Vertebrata
Nr2f2,Ppara,Unknown,9893938,Vertebrata,Opisthokonta
Nr2f2,Rarb,Unknown,20164929,Vertebrata,> Eukaryota
Nr2f2,Rare1,Unknown,16713227,Vertebrata,Vertebrata
Nr2f2,Rare2,Unknown,16713227,Vertebrata,Eumetazoa
Nr2f2,Ren1,Repression,22278040,Vertebrata,Eukaryota
Nr2f2,Shh,Unknown,9395397,Vertebrata,Eumetazoa
Nr2f2,Slc2a4,Activation,21119012,Vertebrata,Vertebrata
Nr2f2,Vegfa,Repression,20978203,Vertebrata,Rodentia
Nr2f6,Il17a,Repression,18701084,Vertebrata,Eumetazoa
Nr2f6,Oxt,Unknown,9343308,Vertebrata,Eumetazoa
Nr2f6,Ren1,Repression,22278040,Vertebrata,Opisthokonta
Nr3c1,Abcc2,Activation,21330447,Vertebrata,Opisthokonta
Nr3c1,Brca1,Activation,22328717,Vertebrata,Eumetazoa
Nr3c1,Ccnd3,Repression,9154817,Opisthokonta,Eumetazoa
Nr3c1,Cdk4,Repression,9154817,Opisthokonta,
Nr3c1,Cdk6,Repression,9154817,Opisthokonta,
Nr3c1,Ch25h,Unknown,24755251,Opisthokonta,Vertebrata
Nr3c1,Crh,Unknown,10517666,Opisthokonta,Vertebrata
Nr3c1,Fam89b,Activation,19463811;9521864,Opisthokonta,Vertebrata
Nr3c1,Fam89b,Unknown,10416832;11971959;16873444,Opisthokonta,Vertebrata
Nr3c1,Hes1,Repression,10648599,Opisthokonta,Mammalia
Nr3c1,Nfkbia,Activation,12361720,Opisthokonta,Eumetazoa
Nr3c1,Npas4,Unknown,23020797,Opisthokonta,Vertebrata
Nr3c1,Nr0b1,Unknown,16857744,Opisthokonta,Vertebrata
Nr3c1,Pdhx,Repression,23274887,Opisthokonta,Eukaryota
Nr3c1,Ptgs2,Unknown,18650268,Opisthokonta,Eukaryota
Nr3c1,Ptx3,Activation,18703503,Opisthokonta,Vertebrata
Nr3c1,Runx2,Repression,22422618,Opisthokonta,Vertebrata
Nr3c1,Slc10a1,Activation,21330447,Opisthokonta,Eumetazoa
Nr3c1,Trim63,Unknown,18612045,Opisthokonta,Vertebrata
Nr3c1,Vdr,Unknown,20398752,Opisthokonta,Vertebrata
Nr3c2,Fkbp5,Unknown,24491541,Opisthokonta,Vertebrata
Nr3c2,Mllt3,Repression,24026182,Opisthokonta,Opisthokonta
Nr3c2,Rasl12,Unknown,24491541,Eukaryota,Muridae
Nr3c2,Scnn1a,Activation,24026182,Eukaryota,Eukaryota
Nr3c2,Sgk1,Unknown,24491541,Eukaryota,Eumetazoa
Nr3c2,Tns1,Unknown,24491541,Eukaryota,Eumetazoa
Nr3c2,Tsc22d3,Unknown,24491541,Eukaryota,Eumetazoa
Nr4a1,Ar,Unknown,22761936,Eukaryota,Vertebrata
Nr4a1,Cyp21a1,Activation,7623827;8380897,Eukaryota,Vertebrata
Nr4a1,Edn1,Repression,25284689,Eumetazoa,Vertebrata
Nr4a1,Fasl,Activation,12707336,Eumetazoa,Vertebrata
Nr4a1,Hsd3b1,Unknown,25092869,Eumetazoa,Eumetazoa
Nr4a1,Kcnb1,Repression,16972792,Eumetazoa,> Eukaryota
Nr4a1,Nkx2-5,Activation,21152044,Eumetazoa,Vertebrata
Nr4a1,Prl,Unknown,8380897,Eumetazoa,Vertebrata
Nr4a1,Prmt1,Repression,19095693,Eumetazoa,Vertebrata
Nr4a1,Serpine1,Unknown,15361354,Eumetazoa,> Eukaryota
Nr4a2,Apom,Unknown,17977826,Eumetazoa,Vertebrata
Nr4a2,Foxp3,Activation,21468021,Eumetazoa,Vertebrata
Nr4a2,Gch1,Activation,17394463,Eumetazoa,Opisthokonta
Nr4a2,Kcnb1,Repression,16972792,Eumetazoa,Vertebrata
Nr4a2,Mmp1a,Repression,17283078,Eumetazoa,Vertebrata
Nr4a2,Nrp1,Unknown,16638018,Eumetazoa,Eumetazoa
Nr4a2,Pitx3,Activation,22363463,Eumetazoa,> Eukaryota
Nr4a2,Ptpru,Unknown,19515692,Eumetazoa,Eumetazoa
Nr4a2,Slc18a2,Unknown,19780901,Eumetazoa,Eumetazoa
Nr4a2,Slc6a3,Unknown,19780901,Eumetazoa,Vertebrata
Nr4a2,Spp1,Activation,14988426,Eumetazoa,Rodentia
Nr4a2,Tnc,Activation,17038671,Eumetazoa,Vertebrata
Nr4a3,Kcnb1,Repression,16972792,Eumetazoa,Opisthokonta
Nr4a3,Ucp1,Unknown,18238829,Eumetazoa,Vertebrata
Nr5a1,Abcg2,Unknown,24189494,Eukaryota,Vertebrata
Nr5a1,Adcy4,Unknown,18388192,Eukaryota,Eumetazoa
Nr5a1,Akr1b7,Unknown,11145742,Eumetazoa,Vertebrata
