TF,Target,Mode,PMID,Tf_age,Tg_age,Tg_age_int,TF_age_int,age_length,TF_ID,Target_ID
Nfkbia,Ptgs2,Unknown,15728492,Eukaryota,Eukaryota,2,2,0,18035,19225
Nfkbiz,Nfkb1,Repression,12831461;15618216,Eukaryota,Eukaryota,2,2,0,80859,18033
Nfkbiz,Nfkbiz,Unknown,15527973,Eukaryota,Eukaryota,2,2,0,80859,80859
Nfya,Adipoq,Unknown,16954217,Eukaryota,Eumetazoa,4,2,2,18044,11450
Nfya,Arntl,Activation,24030830,Eukaryota,Eukaryota,2,2,0,18044,11865
Nfya,Ccnd2,Activation,9339900,Eukaryota,Eukaryota,2,2,0,18044,12444
Nfya,Cdk1,Activation,24477232,Eukaryota,Eukaryota,2,2,0,18044,12534
Nfya,Cldn11,Unknown,17226765,Eukaryota,Vertebrata,5,2,3,18044,18417
Nfya,Dspp,Activation,20843790,Eukaryota,Amniota,6,2,4,18044,666279
Nfya,E2f1,Activation,20952509,Eukaryota,Eukaryota,2,2,0,18044,13555
Nfya,H2-Ab1,Unknown,7592651,Eukaryota,Vertebrata,5,2,3,18044,14961
Nfya,Hspa1b,Activation,21705419,Eukaryota,cellular organisms,1,2,1,18044,15511
Nfya,Hspa5,Activation,21705419,Eukaryota,cellular organisms,1,2,1,18044,14828
Nfya,Hspb1,Activation,21705419,Eukaryota,Eumetazoa,4,2,2,18044,15507
Nfya,Mapk1,Activation,10727414,Eukaryota,Eukaryota,2,2,0,18044,26413
Nfya,Ogg1,Unknown,17989114,Eukaryota,cellular organisms,1,2,1,18044,18294
Nfya,Srebf1,Unknown,10918064,Eukaryota,Eukaryota,2,2,0,18044,20787
Nfya,Trp53,Activation,20952509,Eukaryota,Vertebrata,5,2,3,18044,22059
Nfyb,Ccnd2,Activation,9339900,Eukaryota,Eukaryota,2,2,0,18045,12444
Nfyb,Dspp,Activation,20843790,Eukaryota,Amniota,6,2,4,18045,666279
Nfyb,H2-Ab1,Unknown,7592651,Eukaryota,Vertebrata,5,2,3,18045,14961
Nfyb,Srebf1,Unknown,10918064,Eukaryota,Eukaryota,2,2,0,18045,20787
Nfyc,Ccnd2,Activation,9339900,Eukaryota,Eukaryota,2,2,0,18046,12444
Nfyc,Dspp,Activation,20843790,Eukaryota,Amniota,6,2,4,18046,666279
Nfyc,Srebf1,Unknown,10918064,Eukaryota,Eukaryota,2,2,0,18046,20787
Nhlh2,Maoa,Activation,22169038,Eumetazoa,Eukaryota,2,4,2,18072,17161
Nhlh2,Mc4r,Unknown,21664420,Eumetazoa,Eumetazoa,4,4,0,18072,17202
Nhlh2,Pcsk1,Unknown,17485352;18356286,Eumetazoa,cellular organisms,1,4,3,18072,18548
Nhlh2,Pcsk2,Unknown,17485352,Eumetazoa,cellular organisms,1,4,3,18072,18549
Nhlh2,Pkd1,Unknown,18356286,Eumetazoa,cellular organisms,1,4,3,18072,18763
Nkx2-1,Abca3,Unknown,17890326,Eukaryota,cellular organisms,1,2,1,21869,27410
Nkx2-1,Foxj1,Activation,17347682,Eukaryota,Opisthokonta,3,2,1,21869,15223
Nkx2-1,Hcrtr2,Activation,24011076,Eukaryota,Eumetazoa,4,2,2,21869,387285
Nkx2-1,Pax8,Activation,20470391,Eukaryota,Eumetazoa,4,2,2,21869,18510
Nkx2-1,Prdm13,Activation,25546159,Eukaryota,Opisthokonta,3,2,1,21869,230025
Nkx2-1,Scgb1a1,Activation,12161423;17347682,Eukaryota,Amniota,6,2,4,21869,22287
Nkx2-1,Sftpb,Activation,19906647,Eukaryota,Amniota,6,2,4,21869,20388
Nkx2-1,Sftpb,Unknown,25079229,Eukaryota,Amniota,6,2,4,21869,20388
Nkx2-1,Sftpc,Activation,14645514;17347682;20553735;9407049,Eukaryota,Amniota,6,2,4,21869,20389
Nkx2-1,Sftpc,Unknown,11733512,Eukaryota,Amniota,6,2,4,21869,20389
Nkx2-1,Shh,Activation,23444355,Eukaryota,Eumetazoa,4,2,2,21869,20423
Nkx2-1,Sox17,Activation,17347682,Eukaryota,Eukaryota,2,2,0,21869,20671
Nkx2-1,Wnt7b,Activation,11914369,Eukaryota,Eumetazoa,4,2,2,21869,22422
Nkx2-2,Arx,Unknown,22056672,Eukaryota,Eumetazoa,4,2,2,18088,11878
Nkx2-2,Neurod1,Activation,19759004,Eukaryota,Eumetazoa,4,2,2,18088,18012
Nkx2-2,Pdgfra,Unknown,24449836,Eukaryota,Eukaryota,2,2,0,18088,18595
Nkx2-2,Pdx1,Activation,16147997,Eukaryota,Eumetazoa,4,2,2,18088,18609
Nkx2-2,Pet1,Unknown,22013016,Eukaryota,Eumetazoa,4,2,2,18088,260298
Nkx2-3,Madcam1,Activation,25320278,Eumetazoa,Amniota,6,4,2,18089,17123
Nkx2-5,Adora1,Activation,10318839,Eumetazoa,Eumetazoa,4,4,0,18091,11539
Nkx2-5,Calr,Unknown,18765291,Eumetazoa,Eukaryota,2,4,2,18091,12317
Nkx2-5,Csl,Unknown,11381084,Eumetazoa,cellular organisms,1,4,3,18091,71832
Nkx2-5,Etv2,Activation,19129488,Eumetazoa,Eumetazoa,4,4,0,18091,14008
Nkx2-5,Fgf10,Repression,23093675,Eumetazoa,Eumetazoa,4,4,0,18091,14165
Nkx2-5,Gjc1,Unknown,15850572,Eumetazoa,Vertebrata,5,4,1,18091,14615
Nkx2-5,Hand1,Unknown,10021345,Eumetazoa,Eumetazoa,4,4,0,18091,15110
Nkx2-5,Hexim1,Unknown,12119119,Eumetazoa,Vertebrata,5,4,1,18091,192231
Nkx2-5,Id2,Activation,17559079,Eumetazoa,Eumetazoa,4,4,0,18091,15902
Nkx2-5,Id2,Unknown,17604724,Eumetazoa,Eumetazoa,4,4,0,18091,15902
Nkx2-5,Ifi204,Activation,16556596,Eumetazoa,Amniota,6,4,2,18091,15951
Nkx2-5,Jarid2,Unknown,20549724,Eumetazoa,Eukaryota,2,4,2,18091,16468
Nkx2-5,Lrrc10,Activation,23751912,Eumetazoa,Eukaryota,2,4,2,18091,237560
Nkx2-5,Mef2c,Unknown,10021345,Eumetazoa,Eukaryota,2,4,2,18091,17260
Nkx2-5,Mov10l1,Activation,12754203,Eumetazoa,cellular organisms,1,4,3,18091,83456
Nkx2-5,Msx2,Unknown,10021345,Eumetazoa,Eumetazoa,4,4,0,18091,17702
Nkx2-5,Mycn,Unknown,10021345,Eumetazoa,Eumetazoa,4,4,0,18091,18109
Nkx2-5,Myl2,Unknown,10021345,Eumetazoa,Eukaryota,2,4,2,18091,17906
Nkx2-5,Myocd,Activation,21402709;24133205,Eumetazoa,Amniota,6,4,2,18091,214384
Nkx2-5,Nppa,Activation,10075728;11572777,Eumetazoa,Amniota,6,4,2,18091,230899
Nkx2-5,Nppa,Unknown,10021345,Eumetazoa,Amniota,6,4,2,18091,230899
Nkx2-5,Nppb,Unknown,10021345,Eumetazoa,Amniota,6,4,2,18091,18158
Nkx2-5,Pitx2,Activation,16556915,Eumetazoa,Eukaryota,2,4,2,18091,18741
Nkx2-5,Tbx5,Activation,19586889,Eumetazoa,Eumetazoa,4,4,0,18091,21388
Nkx2-5,Tll1,Activation,19366374,Eumetazoa,Eumetazoa,4,4,0,18091,21892
Nkx2-5,Tlx2,Activation,11455387,Eumetazoa,Eumetazoa,4,4,0,18091,21909
Nkx2-5,Trp53,Unknown,25677450,Eumetazoa,Vertebrata,5,4,1,18091,22059
Nkx2-9,Akip1,Repression,23604637,Eukaryota,Amniota,6,2,4,18094,57373
Nkx3-1,Acta2,Activation,19797053,Eukaryota,Eukaryota,2,2,0,18095,11475
Nkx3-1,Actg2,Unknown,10993896,Eukaryota,Eukaryota,2,2,0,18095,11468
Nkx3-1,Ar,Repression,16697957,Eukaryota,Amniota,6,2,4,18095,11835
Nkx3-2,Pax3,Repression,22768305,Eukaryota,Eukaryota,2,2,0,12020,18505
Nkx3-2,Runx2,Repression,15703179,Eukaryota,Eumetazoa,4,2,2,12020,12393
Nkx6-1,Mafa,Activation,20584984,Eukaryota,Vertebrata,5,2,3,18096,378435
Nono,Col2a1,Activation,18677406,Eukaryota,Vertebrata,5,2,3,53610,12824
Nono,Mia,Unknown,23672612;24349210,Eukaryota,Amniota,6,2,4,53610,12587
Notch1,Casp3,Activation,15068794,Eukaryota,Eumetazoa,4,2,2,18128,12367
Notch1,Ccnd1,Activation,18297084,Eukaryota,Eukaryota,2,2,0,18128,12443
Notch1,Ccne1,Activation,18297084,Eukaryota,Eukaryota,2,2,0,18128,12447
Notch1,Cdkn1a,Activation,20068187,Eukaryota,Amniota,6,2,4,18128,12575
Notch1,Cdkn1a,Unknown,11432830,Eukaryota,Amniota,6,2,4,18128,12575
Notch1,Ctnnb1,Repression,20068187,Eukaryota,Eukaryota,2,2,0,18128,12387
Notch1,Dll4,Unknown,22679110,Eukaryota,Eukaryota,2,2,0,18128,54485
Notch1,Dtx1,Unknown,18635581,Eukaryota,Eumetazoa,4,2,2,18128,14357
Notch1,Efnb2,Activation,17336907,Eukaryota,Eumetazoa,4,2,2,18128,13642
Notch1,Gata2,Activation,11719365;23267012,Eukaryota,Opisthokonta,3,2,1,18128,14461
Notch1,Hes5,Activation,16365048,Eukaryota,Eumetazoa,4,2,2,18128,15208
Notch1,Hey1,Activation,11741889,Eukaryota,Eumetazoa,4,2,2,18128,15213
Notch1,Hey2,Unknown,18545664,Eukaryota,Eumetazoa,4,2,2,18128,15214
Notch1,Nfkb1,Activation,11591772,Eukaryota,Eukaryota,2,2,0,18128,18033
Notch1,Nrarp,Activation,11783997,Eukaryota,Eukaryota,2,2,0,18128,67122
Notch1,Pax7,Activation,22493066,Eukaryota,Eumetazoa,4,2,2,18128,18509
Notch1,Rbpj,Activation,9374409,Eukaryota,Opisthokonta,3,2,1,18128,19664
Notch1,Runx2,Repression,18297084,Eukaryota,Eumetazoa,4,2,2,18128,12393
Notch1,Scgb3a2,Activation,22797898,Eukaryota,Amniota,6,2,4,18128,117158
Notch1,Smarcc1,Activation,11504912,Eukaryota,Eukaryota,2,2,0,18128,20588
Notch1,Sox9,Unknown,25004243,Eukaryota,Eukaryota,2,2,0,18128,20682
Notch1,Sp7,Activation,18297084,Eukaryota,Opisthokonta,3,2,1,18128,170574
Notch1,Spi1,Activation,12759431,Eukaryota,Eumetazoa,4,2,2,18128,20375
Notch1,Tcf3,Repression,9528794,Eukaryota,Eumetazoa,4,2,2,18128,21423
Notch2,Gzmb,Unknown,18724371,Eukaryota,Eumetazoa,4,2,2,18129,14939
Notch2,Hes1,Activation,23267012,Eukaryota,Eumetazoa,4,2,2,18129,15205
Notch2,Notch3,Activation,18155189,Eukaryota,cellular organisms,1,2,1,18129,18131
Notch2,Tcf3,Repression,9528794,Eukaryota,Eumetazoa,4,2,2,18129,21423
Notch3,Foxp3,Activation,21508258,cellular organisms,Opisthokonta,3,1,2,18131,20371
Notch3,Hes5,Activation,16365048,cellular organisms,Eumetazoa,4,1,3,18131,15208
Notch3,Nrarp,Activation,20960513,cellular organisms,Eukaryota,2,1,1,18131,67122
Notch3,Ptcra,Activation,17332745,cellular organisms,Amniota,6,1,5,18131,19208
Notch4,Dlk1,Repression,23237809,Eukaryota,Eukaryota,2,2,0,18132,13386
Notch4,Hes1,Activation,23237809,Eukaryota,Eumetazoa,4,2,2,18132,15205
Notch4,Hey1,Activation,23237809,Eukaryota,Eumetazoa,4,2,2,18132,15213
Npas1,Th,Repression,17457889,Eumetazoa,cellular organisms,1,4,3,18142,21823
Npas2,Maoa,Unknown,18439826,Eumetazoa,Eukaryota,2,4,2,18143,17161
Nr0b1,Cyp11a1,Repression,9751505,Eumetazoa,cellular organisms,1,4,3,11614,13070
Nr0b1,Cyp19a1,Repression,11427738,Eumetazoa,cellular organisms,1,4,3,11614,13075
Nr0b1,Esrrg,Repression,16314306,Eumetazoa,Eumetazoa,4,4,0,11614,26381
Nr0b1,Hnf4a,Repression,19651776,Eumetazoa,Eumetazoa,4,4,0,11614,15378
Nr0b1,Nr5a1,Repression,10318795,Eumetazoa,Eumetazoa,4,4,0,11614,26423
Nr0b1,Pou5f1,Activation,20943815,Eumetazoa,Eumetazoa,4,4,0,11614,18999
Nr0b1,Pou5f1,Repression,19528230,Eumetazoa,Eumetazoa,4,4,0,11614,18999
Nr0b1,Pparg,Repression,18381063,Eumetazoa,Eumetazoa,4,4,0,11614,19016
Nr0b1,Rlf,Repression,11861512,Eumetazoa,Amniota,6,4,2,11614,109263
Nr0b1,Sf1,Repression,11384875;23889939,Eumetazoa,Eumetazoa,4,4,0,11614,22668
Nr0b1,Srebf1,Repression,11713202,Eumetazoa,Eukaryota,2,4,2,11614,20787
Nr0b1,Srebf1,Unknown,20080977,Eumetazoa,Eukaryota,2,4,2,11614,20787
Nr0b1,Star,Repression,19822634;9751505,Eumetazoa,Eumetazoa,4,4,0,11614,20845
Nr0b2,Bglap,Activation,21147283,Eumetazoa,Vertebrata,5,4,1,23957,12096
Nr0b2,Bhmt,Repression,25701738,Eumetazoa,cellular organisms,1,4,3,23957,12116
Nr0b2,Cdkn1a,Repression,17074765,Eumetazoa,Amniota,6,4,2,23957,12575
Nr0b2,Cyp7a1,Repression,17145766;21963511;22034226,Eumetazoa,cellular organisms,1,4,3,23957,13122
Nr0b2,Cyp7a1,Unknown,23038264,Eumetazoa,cellular organisms,1,4,3,23957,13122
Nr0b2,Cyp8b1,Repression,22034226,Eumetazoa,cellular organisms,1,4,3,23957,13124
Nr0b2,Mtf1,Repression,22362755,Eumetazoa,Eumetazoa,4,4,0,23957,17764
Nr0b2,Mttp,Repression,17526026,Eumetazoa,Eumetazoa,4,4,0,23957,17777
Nr0b2,Neurod1,Repression,14752053,Eumetazoa,Eumetazoa,4,4,0,23957,18012
Nr0b2,Npas2,Repression,25212631,Eumetazoa,Eumetazoa,4,4,0,23957,18143
Nr0b2,Nr5a2,Activation,19638401,Eumetazoa,Eumetazoa,4,4,0,23957,26424
Nr0b2,Nr5a2,Unknown,20375098,Eumetazoa,Eumetazoa,4,4,0,23957,26424
Nr0b2,Pparg,Repression,16803864,Eumetazoa,Eumetazoa,4,4,0,23957,19016
Nr0b2,Ppargc1a,Repression,16213225,Eumetazoa,Amniota,6,4,2,23957,19017
Nr0b2,Serpine1,Repression,17074765,Eumetazoa,cellular organisms,1,4,3,23957,18787
Nr0b2,Slc40a1,Repression,20674862,Eumetazoa,Eukaryota,2,4,2,23957,53945
Nr0b2,Slc51b,Repression,16357058,Eumetazoa,Amniota,6,4,2,23957,330962
Nr0b2,Smad3,Repression,17074765,Eumetazoa,Eumetazoa,4,4,0,23957,17127
Nr0b2,Smad7,Repression,17074765,Eumetazoa,Eumetazoa,4,4,0,23957,17131
Nr1d1,Arntl,Repression,18946026;24030830,Eumetazoa,Eukaryota,2,4,2,217166,11865
Nr1d1,Arntl,Unknown,12150932,Eumetazoa,Eukaryota,2,4,2,217166,11865
Nr1d1,Arntl,Repression,20070857,Eumetazoa,Eukaryota,2,4,2,217166,11865
Nr1d1,Gja1,Unknown,23201262,Eumetazoa,Vertebrata,5,4,1,217166,14609
Nr1d1,Nfil3,Unknown,18565334,Eumetazoa,Eumetazoa,4,4,0,217166,18030
Nr1d1,Nr0b2,Unknown,18565334,Eumetazoa,Eumetazoa,4,4,0,217166,23957
Nr1d2,Gja1,Activation,22549838,Eumetazoa,Vertebrata,5,4,1,353187,14609
Nr1h2,Arg2,Activation,16943198,Eumetazoa,cellular organisms,1,4,3,22260,11847
Nr1h2,Csrp1,Repression,17110595,Eumetazoa,Eukaryota,2,4,2,22260,13007
Nr1h2,Fasn,Unknown,17522048,Eumetazoa,cellular organisms,1,4,3,22260,14104
Nr1h2,Nos2,Repression,16943198,Eumetazoa,cellular organisms,1,4,3,22260,18126
Nr1h3,Abca1,Unknown,22711909,Eumetazoa,cellular organisms,1,4,3,22259,11303
Nr1h3,Abcg1,Unknown,15171719,Eumetazoa,cellular organisms,1,4,3,22259,11307
Nr1h3,Apoe,Unknown,15171719,Eumetazoa,Vertebrata,5,4,1,22259,11816
Nr1h3,Arg2,Activation,16943198,Eumetazoa,cellular organisms,1,4,3,22259,11847
Nr1h3,Bhlhe40,Activation,19032342,Eumetazoa,Eukaryota,2,4,2,22259,20893
Nr1h3,Cyp7b1,Repression,18055760,Eumetazoa,cellular organisms,1,4,3,22259,13123
Nr1h3,Cyp7a1,Activation,12117567;21963511,Eumetazoa,cellular organisms,1,4,3,22259,13122
Nr1h3,F3,Repression,15752369,Eumetazoa,Amniota,6,4,2,22259,14066
Nr1h3,Lipe,Unknown,21030586,Eumetazoa,cellular organisms,1,4,3,22259,16890
Nr1h3,Map3k8,Unknown,17536009,Eumetazoa,cellular organisms,1,4,3,22259,26410
Nr1h3,Mlxipl,Activation,17107947,Eumetazoa,Eumetazoa,4,4,0,22259,58805
Nr1h3,Nos2,Repression,16943198,Eumetazoa,cellular organisms,1,4,3,22259,18126
Nr1h3,Nr1h3,Unknown,12470296,Eumetazoa,Eumetazoa,4,4,0,22259,22259
Nr1h3,Plin1,Unknown,21030586,Eumetazoa,Amniota,6,4,2,22259,103968
Nr1h3,Pltp,Unknown,15171719,Eumetazoa,Eukaryota,2,4,2,22259,18830
Nr1h3,Srebf1,Unknown,15171719;18202130,Eumetazoa,Eukaryota,2,4,2,22259,20787
Nr1h3,Ucp1,Repression,18195045;23139635,Eumetazoa,Eukaryota,2,4,2,22259,22227
Nr1h4,Abcb11,Activation,23546875,Eumetazoa,cellular organisms,1,4,3,20186,27413
Nr1h4,Abcc2,Activation,21330447,Eumetazoa,cellular organisms,1,4,3,20186,12780
Nr1h4,Abcc4,Repression,22291955,Eumetazoa,cellular organisms,1,4,3,20186,239273
Nr1h4,Fabp6,Activation,10514450,Eumetazoa,Eumetazoa,4,4,0,20186,16204
Nr1h4,Hhex,Unknown,19072826,Eumetazoa,Eukaryota,2,4,2,20186,15242
Nr1h4,Ins2,Activation,20060466,Eumetazoa,Vertebrata,5,4,1,20186,16334
Nr1h4,Klf11,Unknown,20060466,Eumetazoa,Opisthokonta,3,4,1,20186,194655
Nr1h4,Krt13,Activation,21619550,Eumetazoa,Eumetazoa,4,4,0,20186,16663
Nr1h4,Nr0b2,Activation,23546875,Eumetazoa,Eumetazoa,4,4,0,20186,23957
Nr1h4,Scarb1,Activation,20956002,Eumetazoa,Eukaryota,2,4,2,20186,20778
Nr1h4,Slc10a1,Activation,21330447,Eumetazoa,cellular organisms,1,4,3,20186,20493
Nr1i2,Akr1b7,Activation,19542321,Eumetazoa,cellular organisms,1,4,3,18171,11997
Nr1i2,Cd36,Unknown,16556603,Eumetazoa,Eukaryota,2,4,2,18171,12491
Nr1i2,Cdkn1a,Activation,20531417,Eumetazoa,Amniota,6,4,2,18171,12575
Nr1i2,Cyp24a1,Activation,18981260,Eumetazoa,cellular organisms,1,4,3,18171,13081
Nr1i2,Cyp2b10,Unknown,12571232,Eumetazoa,cellular organisms,1,4,3,18171,13088
Nr1i2,Cyp2c29,Activation,23160821,Eumetazoa,cellular organisms,1,4,3,18171,13095
Nr1i2,Cyp3a11,Activation,12805410;23160821,Eumetazoa,cellular organisms,1,4,3,18171,13112
Nr1i2,Cyp3a11,Unknown,24853400,Eumetazoa,cellular organisms,1,4,3,18171,13112
Nr1i2,Cyp3a41a,Unknown,12606758;21920351,Eumetazoa,cellular organisms,1,4,3,18171,53973
Nr1i2,E2f1,Repression,20531417,Eumetazoa,Eukaryota,2,4,2,18171,13555
Nr1i2,Insig1,Activation,18187584,Eumetazoa,Opisthokonta,3,4,1,18171,231070
Nr1i2,Msx2,Unknown,17875939,Eumetazoa,Eumetazoa,4,4,0,18171,17702
Nr1i2,Ppara,Unknown,19708687,Eumetazoa,Eumetazoa,4,4,0,18171,19013
Nr1i3,Akr1b7,Activation,19542321,Eumetazoa,cellular organisms,1,4,3,12355,11997
Nr1i3,Atp6v1e1,Repression,21768169,Eumetazoa,Eukaryota,2,4,2,12355,11973
Nr1i3,Cpt1a,Repression,12464260,Eumetazoa,Opisthokonta,3,4,1,12355,12894
Nr1i3,Cyp2b10,Unknown,12571232;25542016,Eumetazoa,cellular organisms,1,4,3,12355,13088
Nr1i3,Cyp3a11,Activation,11114890,Eumetazoa,cellular organisms,1,4,3,12355,13112
Nr1i3,Cyp7a1,Unknown,16492670,Eumetazoa,cellular organisms,1,4,3,12355,13122
Nr1i3,Mcl1,Activation,16799968,Eumetazoa,Amniota,6,4,2,12355,17210
Nr1i3,Pck1,Repression,12464260,Eumetazoa,cellular organisms,1,4,3,12355,18534
Nr1i3,Ppara,Unknown,19708687,Eumetazoa,Eumetazoa,4,4,0,12355,19013
Nr1i3,Ppig,Unknown,12464260,Eumetazoa,cellular organisms,1,4,3,12355,228005
Nr1i3,Sqle,Unknown,12464260,Eumetazoa,cellular organisms,1,4,3,12355,20775
Nr1i3,Thrsp,Unknown,20185760,Eumetazoa,Vertebrata,5,4,1,12355,21835
Nr2c1,Esr1,Repression,12093804,Eumetazoa,Eumetazoa,4,4,0,22025,13982
Nr2c1,Gata1,Repression,17974920,Eumetazoa,Eukaryota,2,4,2,22025,14460
Nr2c2,Ikbkb,Activation,16893890,Eumetazoa,cellular organisms,1,4,3,22026,16150
Nr2c2,Junb,Activation,11602259,Eumetazoa,Opisthokonta,3,4,1,22026,16477
Nr2c2,Nfkb1,Activation,20080763,Eumetazoa,Eukaryota,2,4,2,22026,18033
Nr2e1,Atn1,Unknown,16702404,Eumetazoa,Amniota,6,4,2,21907,13498
Nr2e3,Rho,Activation,15689355,Eumetazoa,Eumetazoa,4,4,0,23958,212541
Nr2f1,Calr,Repression,11106640,Eumetazoa,Eukaryota,2,4,2,13865,12317
Nr2f1,Fabp7,Unknown,20111703,Eumetazoa,Eumetazoa,4,4,0,13865,12140
Nr2f1,Pou5f1,Repression,17194449;7823919,Eumetazoa,Eumetazoa,4,4,0,13865,18999
Nr2f1,Rnd2,Repression,21965613,Eumetazoa,Eukaryota,2,4,2,13865,11858
Nr2f2,Ar,Unknown,23145053,Eumetazoa,Amniota,6,4,2,11819,11835
Nr2f2,Atp1a1,Repression,12614160,Eumetazoa,cellular organisms,1,4,3,11819,11928
Nr2f2,Bglap,Unknown,22493443,Eumetazoa,Vertebrata,5,4,1,11819,12096
Nr2f2,Cyp7a1,Activation,12777384,Eumetazoa,cellular organisms,1,4,3,11819,13122
Nr2f2,Dr1,Unknown,12777384,Eumetazoa,Eukaryota,2,4,2,11819,13486
Nr2f2,Dspp,Activation,25940145,Eumetazoa,Amniota,6,4,2,11819,666279
Nr2f2,Flt1,Repression,20978203,Eumetazoa,Eukaryota,2,4,2,11819,14254
Nr2f2,Insl3,Unknown,24780841,Eumetazoa,Amniota,6,4,2,11819,16336
Nr2f2,Mttp,Repression,12777384,Eumetazoa,Eumetazoa,4,4,0,11819,17777
Nr2f2,Oxt,Unknown,9343308,Eumetazoa,Amniota,6,4,2,11819,18429
Nr2f2,Pou5f1,Repression,7823919,Eumetazoa,Eumetazoa,4,4,0,11819,18999
Nr2f2,Pou5f1,Unknown,8152920,Eumetazoa,Eumetazoa,4,4,0,11819,18999
Nr2f2,Ppara,Unknown,9893938,Eumetazoa,Eumetazoa,4,4,0,11819,19013
Nr2f2,Rarb,Unknown,20164929,Eumetazoa,Eumetazoa,4,4,0,11819,218772
Nr2f2,Ren1,Repression,22278040,Eumetazoa,Eukaryota,2,4,2,11819,19701
Nr2f2,Shh,Unknown,9395397,Eumetazoa,Eumetazoa,4,4,0,11819,20423
Nr2f2,Slc2a4,Activation,21119012,Eumetazoa,cellular organisms,1,4,3,11819,20528
Nr2f2,Vegfa,Repression,20978203,Eumetazoa,Vertebrata,5,4,1,11819,22339
Nr2f6,Il17a,Repression,18701084,Eumetazoa,Amniota,6,4,2,13864,16171
Nr2f6,Oxt,Unknown,9343308,Eumetazoa,Amniota,6,4,2,13864,18429
Nr2f6,Ren1,Repression,22278040,Eumetazoa,Eukaryota,2,4,2,13864,19701
Nr3c1,Abcc2,Activation,21330447,Eumetazoa,cellular organisms,1,4,3,14815,12780
Nr3c1,Brca1,Activation,22328717,Eumetazoa,Eukaryota,2,4,2,14815,12189
Nr3c1,Ccnd3,Repression,9154817,Eumetazoa,Eukaryota,2,4,2,14815,12445
Nr3c1,Cdk4,Repression,9154817,Eumetazoa,Eukaryota,2,4,2,14815,12567
Nr3c1,Cdk6,Repression,9154817,Eumetazoa,Eukaryota,2,4,2,14815,12571
Nr3c1,Ch25h,Unknown,24755251,Eumetazoa,Eukaryota,2,4,2,14815,12642
Nr3c1,Crh,Unknown,10517666,Eumetazoa,Amniota,6,4,2,14815,12918
Nr3c1,Fam89b,Activation,19463811;9521864,Eumetazoa,Amniota,6,4,2,14815,17826
Nr3c1,Fam89b,Unknown,10416832;11971959;16873444,Eumetazoa,Amniota,6,4,2,14815,17826
Nr3c1,Hes1,Repression,10648599,Eumetazoa,Eumetazoa,4,4,0,14815,15205
Nr3c1,Nfkbia,Activation,12361720,Eumetazoa,Eukaryota,2,4,2,14815,18035
Nr3c1,Npas4,Unknown,23020797,Eumetazoa,Eumetazoa,4,4,0,14815,225872
Nr3c1,Nr0b1,Unknown,16857744,Eumetazoa,Eumetazoa,4,4,0,14815,11614
Nr3c1,Pdhx,Repression,23274887,Eumetazoa,cellular organisms,1,4,3,14815,27402
Nr3c1,Ptgs2,Unknown,18650268,Eumetazoa,Eukaryota,2,4,2,14815,19225
Nr3c1,Ptx3,Activation,18703503,Eumetazoa,Vertebrata,5,4,1,14815,19288
Nr3c1,Runx2,Repression,22422618,Eumetazoa,Eumetazoa,4,4,0,14815,12393
Nr3c1,Slc10a1,Activation,21330447,Eumetazoa,cellular organisms,1,4,3,14815,20493
Nr3c1,Trim63,Unknown,18612045,Eumetazoa,Eumetazoa,4,4,0,14815,433766
Nr3c1,Vdr,Unknown,20398752,Eumetazoa,Eumetazoa,4,4,0,14815,22337
Nr3c2,Fkbp5,Unknown,24491541,Eumetazoa,cellular organisms,1,4,3,110784,14229
Nr3c2,Mllt3,Repression,24026182,Eumetazoa,Eukaryota,2,4,2,110784,70122
Nr3c2,Rasl12,Unknown,24491541,Eumetazoa,Eukaryota,2,4,2,110784,70784
Nr3c2,Scnn1a,Activation,24026182,Eumetazoa,Eumetazoa,4,4,0,110784,20276
Nr3c2,Sgk1,Unknown,24491541,Eumetazoa,Eukaryota,2,4,2,110784,20393
Nr3c2,Tns1,Unknown,24491541,Eumetazoa,Vertebrata,5,4,1,110784,21961
Nr3c2,Tsc22d3,Unknown,24491541,Eumetazoa,Eumetazoa,4,4,0,110784,14605
Nr4a1,Ar,Unknown,22761936,Eumetazoa,Amniota,6,4,2,15370,11835
Nr4a1,Cyp21a1,Activation,7623827;8380897,Eumetazoa,cellular organisms,1,4,3,15370,13079
Nr4a1,Edn1,Repression,25284689,Eumetazoa,Amniota,6,4,2,15370,13614
Nr4a1,Fasl,Activation,12707336,Eumetazoa,Amniota,6,4,2,15370,14103
Nr4a1,Hsd3b1,Unknown,25092869,Eumetazoa,cellular organisms,1,4,3,15370,15492
Nr4a1,Kcnb1,Repression,16972792,Eumetazoa,cellular organisms,1,4,3,15370,16500
Nr4a1,Nkx2-5,Activation,21152044,Eumetazoa,Eumetazoa,4,4,0,15370,18091
Nr4a1,Prl,Unknown,8380897,Eumetazoa,Vertebrata,5,4,1,15370,19109
Nr4a1,Prmt1,Repression,19095693,Eumetazoa,cellular organisms,1,4,3,15370,15469
Nr4a1,Serpine1,Unknown,15361354,Eumetazoa,cellular organisms,1,4,3,15370,18787
Nr4a2,Apom,Unknown,17977826,Eumetazoa,Amniota,6,4,2,18227,55938
Nr4a2,Foxp3,Activation,21468021,Eumetazoa,Opisthokonta,3,4,1,18227,20371
